            Frequency,              V(L1:2)
5291.00291,1.055039097
5291.252913,1.055039794
5291.502915,1.05504049
5291.752918,1.055041186
5292.00292,1.05504188
5292.252923,1.055042574
5292.502925,1.055043266
5292.752928,1.055043958
5293.00293,1.055044649
5293.252933,1.055045339
5293.502935,1.055046028
5293.752938,1.055046716
5294.00294,1.055047403
5294.252943,1.05504809
5294.502945,1.055048775
5294.752948,1.055049459
5295.00295,1.055050143
5295.252953,1.055050826
5295.502955,1.055051508
5295.752958,1.055052189
5296.00296,1.055052869
5296.252963,1.055053548
5296.502965,1.055054226
5296.752968,1.055054903
5297.00297,1.05505558
5297.252973,1.055056255
5297.502975,1.05505693
5297.752978,1.055057603
5298.00298,1.055058276
5298.252983,1.055058948
5298.502985,1.055059619
5298.752988,1.055060289
5299.00299,1.055060958
5299.252993,1.055061627
5299.502995,1.055062294
5299.752998,1.05506296
5300.003,1.055063626
5300.253003,1.055064291
5300.503005,1.055064954
5300.753008,1.055065617
5301.00301,1.055066279
5301.253013,1.05506694
5301.503015,1.0550676
5301.753018,1.05506826
5302.00302,1.055068918
5302.253023,1.055069575
5302.503025,1.055070232
5302.753028,1.055070887
5303.00303,1.055071542
5303.253033,1.055072196
5303.503035,1.055072849
5303.753038,1.055073501
5304.00304,1.055074152
5304.253043,1.055074802
5304.503045,1.055075451
5304.753048,1.0550761
5305.00305,1.055076747
5305.253053,1.055077394
5305.503055,1.055078039
5305.753058,1.055078684
5306.00306,1.055079328
5306.253063,1.055079971
5306.503065,1.055080613
5306.753068,1.055081254
5307.00307,1.055081894
5307.253073,1.055082533
5307.503075,1.055083172
5307.753078,1.055083809
5308.00308,1.055084446
5308.253083,1.055085081
5308.503085,1.055085716
5308.753088,1.05508635
5309.00309,1.055086983
5309.253093,1.055087615
5309.503095,1.055088246
5309.753098,1.055088876
5310.0031,1.055089505
5310.253103,1.055090134
5310.503105,1.055090761
5310.753108,1.055091388
5311.00311,1.055092013
5311.253113,1.055092638
5311.503115,1.055093262
5311.753118,1.055093885
5312.00312,1.055094507
5312.253123,1.055095128
5312.503125,1.055095748
5312.753128,1.055096367
5313.00313,1.055096985
5313.253133,1.055097603
5313.503135,1.055098219
5313.753138,1.055098835
5314.00314,1.05509945
5314.253143,1.055100064
5314.503145,1.055100676
5314.753148,1.055101288
5315.00315,1.055101899
5315.253153,1.05510251
5315.503155,1.055103119
5315.753158,1.055103727
5316.00316,1.055104334
5316.253163,1.055104941
5316.503165,1.055105547
5316.753168,1.055106151
5317.00317,1.055106755
5317.253173,1.055107358
5317.503175,1.05510796
5317.753178,1.055108561
5318.00318,1.055109161
5318.253183,1.05510976
5318.503185,1.055110358
5318.753188,1.055110956
5319.00319,1.055111552
5319.253193,1.055112147
5319.503195,1.055112742
5319.753198,1.055113336
5320.0032,1.055113928
5320.253203,1.05511452
5320.503205,1.055115111
5320.753208,1.055115701
5321.00321,1.05511629
5321.253213,1.055116879
5321.503215,1.055117466
5321.753218,1.055118052
5322.00322,1.055118638
5322.253223,1.055119222
5322.503225,1.055119806
5322.753228,1.055120388
5323.00323,1.05512097
5323.253233,1.055121551
5323.503235,1.055122131
5323.753238,1.05512271
5324.00324,1.055123288
5324.253243,1.055123865
5324.503245,1.055124442
5324.753248,1.055125017
5325.00325,1.055125591
5325.253253,1.055126165
5325.503255,1.055126738
5325.753258,1.055127309
5326.00326,1.05512788
5326.253263,1.05512845
5326.503265,1.055129019
5326.753268,1.055129587
5327.00327,1.055130154
5327.253273,1.05513072
5327.503275,1.055131285
5327.753278,1.05513185
5328.00328,1.055132413
5328.253283,1.055132975
5328.503285,1.055133537
5328.753288,1.055134098
5329.00329,1.055134657
5329.253293,1.055135216
5329.503295,1.055135774
5329.753298,1.055136331
5330.0033,1.055136887
5330.253303,1.055137442
5330.503305,1.055137996
5330.753308,1.05513855
5331.00331,1.055139102
5331.253313,1.055139653
5331.503315,1.055140204
5331.753318,1.055140754
5332.00332,1.055141302
5332.253323,1.05514185
5332.503325,1.055142397
5332.753328,1.055142943
5333.00333,1.055143488
5333.253333,1.055144032
5333.503335,1.055144575
5333.753338,1.055145117
5334.00334,1.055145658
5334.253343,1.055146199
5334.503345,1.055146738
5334.753348,1.055147277
5335.00335,1.055147814
5335.253353,1.055148351
5335.503355,1.055148887
5335.753358,1.055149421
5336.00336,1.055149955
5336.253363,1.055150488
5336.503365,1.05515102
5336.753368,1.055151552
5337.00337,1.055152082
5337.253373,1.055152611
5337.503375,1.055153139
5337.753378,1.055153667
5338.00338,1.055154193
5338.253383,1.055154719
5338.503385,1.055155243
5338.753388,1.055155767
5339.00339,1.05515629
5339.253393,1.055156812
5339.503395,1.055157333
5339.753398,1.055157853
5340.0034,1.055158372
5340.253403,1.05515889
5340.503405,1.055159407
5340.753408,1.055159924
5341.00341,1.055160439
5341.253413,1.055160954
5341.503415,1.055161467
5341.753418,1.05516198
5342.00342,1.055162491
5342.253423,1.055163002
5342.503425,1.055163512
5342.753428,1.055164021
5343.00343,1.055164529
5343.253433,1.055165036
5343.503435,1.055165542
5343.753438,1.055166047
5344.00344,1.055166551
5344.253443,1.055167055
5344.503445,1.055167557
5344.753448,1.055168059
5345.00345,1.055168559
5345.253453,1.055169059
5345.503455,1.055169557
5345.753458,1.055170055
5346.00346,1.055170552
5346.253463,1.055171048
5346.503465,1.055171543
5346.753468,1.055172037
5347.00347,1.05517253
5347.253473,1.055173022
5347.503475,1.055173513
5347.753478,1.055174004
5348.00348,1.055174493
5348.253483,1.055174981
5348.503485,1.055175469
5348.753488,1.055175956
5349.00349,1.055176441
5349.253493,1.055176926
5349.503495,1.05517741
5349.753498,1.055177893
5350.0035,1.055178374
5350.253503,1.055178855
5350.503505,1.055179336
5350.753508,1.055179815
5351.00351,1.055180293
5351.253513,1.05518077
5351.503515,1.055181246
5351.753518,1.055181722
5352.00352,1.055182196
5352.253523,1.05518267
5352.503525,1.055183142
5352.753528,1.055183614
5353.00353,1.055184085
5353.253533,1.055184555
5353.503535,1.055185023
5353.753538,1.055185491
5354.00354,1.055185958
5354.253543,1.055186424
5354.503545,1.05518689
5354.753548,1.055187354
5355.00355,1.055187817
5355.253553,1.055188279
5355.503555,1.055188741
5355.753558,1.055189201
5356.00356,1.055189661
5356.253563,1.055190119
5356.503565,1.055190577
5356.753568,1.055191034
5357.00357,1.055191489
5357.253573,1.055191944
5357.503575,1.055192398
5357.753578,1.055192851
5358.00358,1.055193303
5358.253583,1.055193754
5358.503585,1.055194204
5358.753588,1.055194654
5359.00359,1.055195102
5359.253593,1.055195549
5359.503595,1.055195996
5359.753598,1.055196441
5360.0036,1.055196886
5360.253603,1.055197329
5360.503605,1.055197772
5360.753608,1.055198214
5361.00361,1.055198655
5361.253613,1.055199094
5361.503615,1.055199533
5361.753618,1.055199971
5362.00362,1.055200408
5362.253623,1.055200844
5362.503625,1.05520128
5362.753628,1.055201714
5363.00363,1.055202147
5363.253633,1.055202579
5363.503635,1.055203011
5363.753638,1.055203441
5364.00364,1.055203871
5364.253643,1.055204299
5364.503645,1.055204727
5364.753648,1.055205154
5365.00365,1.055205579
5365.253653,1.055206004
5365.503655,1.055206428
5365.753658,1.055206851
5366.00366,1.055207273
5366.253663,1.055207694
5366.503665,1.055208114
5366.753668,1.055208533
5367.00367,1.055208952
5367.253673,1.055209369
5367.503675,1.055209785
5367.753678,1.055210201
5368.00368,1.055210615
5368.253683,1.055211029
5368.503685,1.055211441
5368.753688,1.055211853
5369.00369,1.055212264
5369.253693,1.055212673
5369.503695,1.055213082
5369.753698,1.05521349
5370.0037,1.055213897
5370.253703,1.055214303
5370.503705,1.055214708
5370.753708,1.055215112
5371.00371,1.055215515
5371.253713,1.055215918
5371.503715,1.055216319
5371.753718,1.055216719
5372.00372,1.055217118
5372.253723,1.055217517
5372.503725,1.055217914
5372.753728,1.055218311
5373.00373,1.055218707
5373.253733,1.055219101
5373.503735,1.055219495
5373.753738,1.055219888
5374.00374,1.05522028
5374.253743,1.05522067
5374.503745,1.05522106
5374.753748,1.055221449
5375.00375,1.055221837
5375.253753,1.055222224
5375.503755,1.055222611
5375.753758,1.055222996
5376.00376,1.05522338
5376.253763,1.055223763
5376.503765,1.055224146
5376.753768,1.055224527
5377.00377,1.055224908
5377.253773,1.055225287
5377.503775,1.055225666
5377.753778,1.055226043
5378.00378,1.05522642
5378.253783,1.055226796
5378.503785,1.055227171
5378.753788,1.055227544
5379.00379,1.055227917
5379.253793,1.055228289
5379.503795,1.05522866
5379.753798,1.05522903
5380.0038,1.055229399
5380.253803,1.055229768
5380.503805,1.055230135
5380.753808,1.055230501
5381.00381,1.055230866
5381.253813,1.055231231
5381.503815,1.055231594
5381.753818,1.055231957
5382.00382,1.055232318
5382.253823,1.055232679
5382.503825,1.055233038
5382.753828,1.055233397
5383.00383,1.055233755
5383.253833,1.055234111
5383.503835,1.055234467
5383.753838,1.055234822
5384.00384,1.055235176
5384.253843,1.055235529
5384.503845,1.055235881
5384.753848,1.055236232
5385.00385,1.055236582
5385.253853,1.055236931
5385.503855,1.055237279
5385.753858,1.055237627
5386.00386,1.055237973
5386.253863,1.055238318
5386.503865,1.055238663
5386.753868,1.055239006
5387.00387,1.055239349
5387.253873,1.05523969
5387.503875,1.055240031
5387.753878,1.05524037
5388.00388,1.055240709
5388.253883,1.055241047
5388.503885,1.055241384
5388.753888,1.055241719
5389.00389,1.055242054
5389.253893,1.055242388
5389.503895,1.055242721
5389.753898,1.055243053
5390.0039,1.055243384
5390.253903,1.055243714
5390.503905,1.055244043
5390.753908,1.055244372
5391.00391,1.055244699
5391.253913,1.055245025
5391.503915,1.05524535
5391.753918,1.055245675
5392.00392,1.055245998
5392.253923,1.055246321
5392.503925,1.055246642
5392.753928,1.055246963
5393.00393,1.055247282
5393.253933,1.055247601
5393.503935,1.055247919
5393.753938,1.055248235
5394.00394,1.055248551
5394.253943,1.055248866
5394.503945,1.05524918
5394.753948,1.055249493
5395.00395,1.055249805
5395.253953,1.055250116
5395.503955,1.055250426
5395.753958,1.055250735
5396.00396,1.055251043
5396.253963,1.05525135
5396.503965,1.055251656
5396.753968,1.055251961
5397.00397,1.055252266
5397.253973,1.055252569
5397.503975,1.055252871
5397.753978,1.055253173
5398.00398,1.055253473
5398.253983,1.055253773
5398.503985,1.055254071
5398.753988,1.055254369
5399.00399,1.055254666
5399.253993,1.055254961
5399.503995,1.055255256
5399.753998,1.05525555
5400.004,1.055255842
5400.254003,1.055256134
5400.504005,1.055256425
5400.754008,1.055256715
5401.00401,1.055257004
5401.254013,1.055257292
5401.504015,1.055257579
5401.754018,1.055257865
5402.00402,1.05525815
5402.254023,1.055258434
5402.504025,1.055258717
5402.754028,1.055259
5403.00403,1.055259281
5403.254033,1.055259561
5403.504035,1.055259841
5403.754038,1.055260119
5404.00404,1.055260396
5404.254043,1.055260673
5404.504045,1.055260948
5404.754048,1.055261223
5405.00405,1.055261496
5405.254053,1.055261769
5405.504055,1.055262041
5405.754058,1.055262311
5406.00406,1.055262581
5406.254063,1.05526285
5406.504065,1.055263118
5406.754068,1.055263384
5407.00407,1.05526365
5407.254073,1.055263915
5407.504075,1.055264179
5407.754078,1.055264442
5408.00408,1.055264704
5408.254083,1.055264965
5408.504085,1.055265225
5408.754088,1.055265484
5409.00409,1.055265743
5409.254093,1.055266
5409.504095,1.055266256
5409.754098,1.055266511
5410.0041,1.055266765
5410.254103,1.055267019
5410.504105,1.055267271
5410.754108,1.055267523
5411.00411,1.055267773
5411.254113,1.055268022
5411.504115,1.055268271
5411.754118,1.055268518
5412.00412,1.055268765
5412.254123,1.055269011
5412.504125,1.055269255
5412.754128,1.055269499
5413.00413,1.055269742
5413.254133,1.055269983
5413.504135,1.055270224
5413.754138,1.055270464
5414.00414,1.055270703
5414.254143,1.055270941
5414.504145,1.055271178
5414.754148,1.055271414
5415.00415,1.055271648
5415.254153,1.055271882
5415.504155,1.055272116
5415.754158,1.055272348
5416.00416,1.055272579
5416.254163,1.055272809
5416.504165,1.055273038
5416.754168,1.055273266
5417.00417,1.055273493
5417.254173,1.05527372
5417.504175,1.055273945
5417.754178,1.055274169
5418.00418,1.055274393
5418.254183,1.055274615
5418.504185,1.055274836
5418.754188,1.055275057
5419.00419,1.055275276
5419.254193,1.055275495
5419.504195,1.055275712
5419.754198,1.055275929
5420.0042,1.055276144
5420.254203,1.055276359
5420.504205,1.055276573
5420.754208,1.055276785
5421.00421,1.055276997
5421.254213,1.055277208
5421.504215,1.055277418
5421.754218,1.055277626
5422.00422,1.055277834
5422.254223,1.055278041
5422.504225,1.055278247
5422.754228,1.055278452
5423.00423,1.055278656
5423.254233,1.055278859
5423.504235,1.055279061
5423.754238,1.055279262
5424.00424,1.055279462
5424.254243,1.055279661
5424.504245,1.055279859
5424.754248,1.055280056
5425.00425,1.055280252
5425.254253,1.055280447
5425.504255,1.055280641
5425.754258,1.055280835
5426.00426,1.055281027
5426.254263,1.055281218
5426.504265,1.055281409
5426.754268,1.055281598
5427.00427,1.055281786
5427.254273,1.055281974
5427.504275,1.05528216
5427.754278,1.055282345
5428.00428,1.05528253
5428.254283,1.055282713
5428.504285,1.055282896
5428.754288,1.055283077
5429.00429,1.055283258
5429.254293,1.055283438
5429.504295,1.055283616
5429.754298,1.055283794
5430.0043,1.05528397
5430.254303,1.055284146
5430.504305,1.055284321
5430.754308,1.055284495
5431.00431,1.055284667
5431.254313,1.055284839
5431.504315,1.05528501
5431.754318,1.05528518
5432.00432,1.055285349
5432.254323,1.055285516
5432.504325,1.055285683
5432.754328,1.055285849
5433.00433,1.055286014
5433.254333,1.055286178
5433.504335,1.055286341
5433.754338,1.055286503
5434.00434,1.055286664
5434.254343,1.055286824
5434.504345,1.055286983
5434.754348,1.055287141
5435.00435,1.055287298
5435.254353,1.055287455
5435.504355,1.05528761
5435.754358,1.055287764
5436.00436,1.055287917
5436.254363,1.055288069
5436.504365,1.05528822
5436.754368,1.055288371
5437.00437,1.05528852
5437.254373,1.055288668
5437.504375,1.055288816
5437.754378,1.055288962
5438.00438,1.055289107
5438.254383,1.055289252
5438.504385,1.055289395
5438.754388,1.055289537
5439.00439,1.055289679
5439.254393,1.055289819
5439.504395,1.055289959
5439.754398,1.055290097
5440.0044,1.055290235
5440.254403,1.055290371
5440.504405,1.055290507
5440.754408,1.055290641
5441.00441,1.055290775
5441.254413,1.055290908
5441.504415,1.055291039
5441.754418,1.05529117
5442.00442,1.0552913
5442.254423,1.055291428
5442.504425,1.055291556
5442.754428,1.055291683
5443.00443,1.055291808
5443.254433,1.055291933
5443.504435,1.055292057
5443.754438,1.05529218
5444.00444,1.055292301
5444.254443,1.055292422
5444.504445,1.055292542
5444.754448,1.055292661
5445.00445,1.055292779
5445.254453,1.055292895
5445.504455,1.055293011
5445.754458,1.055293126
5446.00446,1.05529324
5446.254463,1.055293353
5446.504465,1.055293465
5446.754468,1.055293576
5447.00447,1.055293686
5447.254473,1.055293795
5447.504475,1.055293903
5447.754478,1.05529401
5448.00448,1.055294116
5448.254483,1.055294221
5448.504485,1.055294325
5448.754488,1.055294428
5449.00449,1.05529453
5449.254493,1.055294631
5449.504495,1.055294731
5449.754498,1.055294831
5450.0045,1.055294929
5450.254503,1.055295026
5450.504505,1.055295122
5450.754508,1.055295217
5451.00451,1.055295311
5451.254513,1.055295405
5451.504515,1.055295497
5451.754518,1.055295588
5452.00452,1.055295678
5452.254523,1.055295767
5452.504525,1.055295856
5452.754528,1.055295943
5453.00453,1.055296029
5453.254533,1.055296115
5453.504535,1.055296199
5453.754538,1.055296282
5454.00454,1.055296365
5454.254543,1.055296446
5454.504545,1.055296526
5454.754548,1.055296606
5455.00455,1.055296684
5455.254553,1.055296761
5455.504555,1.055296838
5455.754558,1.055296913
5456.00456,1.055296988
5456.254563,1.055297061
5456.504565,1.055297133
5456.754568,1.055297205
5457.00457,1.055297275
5457.254573,1.055297345
5457.504575,1.055297413
5457.754578,1.055297481
5458.00458,1.055297547
5458.254583,1.055297613
5458.504585,1.055297677
5458.754588,1.055297741
5459.00459,1.055297803
5459.254593,1.055297865
5459.504595,1.055297925
5459.754598,1.055297985
5460.0046,1.055298043
5460.254603,1.055298101
5460.504605,1.055298157
5460.754608,1.055298213
5461.00461,1.055298268
5461.254613,1.055298321
5461.504615,1.055298374
5461.754618,1.055298425
5462.00462,1.055298476
5462.254623,1.055298526
5462.504625,1.055298574
5462.754628,1.055298622
5463.00463,1.055298668
5463.254633,1.055298714
5463.504635,1.055298759
5463.754638,1.055298802
5464.00464,1.055298845
5464.254643,1.055298887
5464.504645,1.055298927
5464.754648,1.055298967
5465.00465,1.055299006
5465.254653,1.055299043
5465.504655,1.05529908
5465.754658,1.055299116
5466.00466,1.05529915
5466.254663,1.055299184
5466.504665,1.055299217
5466.754668,1.055299249
5467.00467,1.055299279
5467.254673,1.055299309
5467.504675,1.055299338
5467.754678,1.055299365
5468.00468,1.055299392
5468.254683,1.055299418
5468.504685,1.055299443
5468.754688,1.055299466
5469.00469,1.055299489
5469.254693,1.055299511
5469.504695,1.055299531
5469.754698,1.055299551
5470.0047,1.05529957
5470.254703,1.055299588
5470.504705,1.055299604
5470.754708,1.05529962
5471.00471,1.055299635
5471.254713,1.055299649
5471.504715,1.055299661
5471.754718,1.055299673
5472.00472,1.055299684
5472.254723,1.055299694
5472.504725,1.055299702
5472.754728,1.05529971
5473.00473,1.055299717
5473.254733,1.055299723
5473.504735,1.055299727
5473.754738,1.055299731
5474.00474,1.055299734
5474.254743,1.055299736
5474.504745,1.055299736
5474.754748,1.055299736
5475.00475,1.055299735
5475.254753,1.055299733
5475.504755,1.055299729
5475.754758,1.055299725
5476.00476,1.05529972
